361.86440677966107, 7.5592417061611314
365.25423728813564, 8.507109004739327
366.10169491525426, 8.981042654028435
366.9491525423729, 9.644549763033169
372.0338983050848, 10.781990521327003
372.0338983050848, 11.919431279620845
373.728813559322, 13.246445497630326
374.5762711864407, 14.47867298578199
376.271186440678, 15.710900473933648
377.11864406779665, 17.22748815165877
377.11864406779665, 18.364928909952603
378.81355932203394, 19.59715639810426
379.66101694915255, 20.92417061611374
381.35593220338984, 22.251184834123222
381.35593220338984, 23.48341232227488
383.8983050847458, 25.094786729857816
383.8983050847458, 26.516587677725116
385.5932203389831, 28.317535545023695
385.5932203389831, 29.64454976303317
385.5932203389831, 30.497630331753548
387.2881355932204, 31.635071090047386
388.98305084745766, 32.67772511848341
390.67796610169495, 34.38388625592417
390.67796610169495, 35.33175355450236
391.5254237288136, 36.37440758293839
392.37288135593224, 37.51184834123222
392.37288135593224, 38.3649289099526
394.0677966101695, 38.93364928909952
394.9152542372882, 39.691943127962084
396.6101694915254, 40.07109004739336
396.6101694915254, 40.260663507109
398.30508474576277, 40.7345971563981
398.30508474576277, 40.92417061611374
399.1525423728814, 41.30331753554502
400, 41.58767772511848
400.8474576271186, 42.1563981042654
402.54237288135596, 42.6303317535545
404.2372881355932, 42.91469194312796
407.62711864406776, 43.1042654028436
410.1694915254237, 43.19905213270142
413.5593220338983, 43.19905213270142
416.9491525423729, 43.00947867298578
420.33898305084745, 42.6303317535545
423.728813559322, 42.1563981042654
426.271186440678, 41.6824644549763
427.1186440677966, 41.208530805687204
428.81355932203394, 40.7345971563981
432.2033898305085, 40.07109004739336
434.7457627118644, 39.40758293838862
436.4406779661017, 38.838862559241704
438.98305084745766, 38.3649289099526
441.52542372881356, 37.796208530805686
444.06779661016947, 37.322274881516584
446.6101694915254, 36.469194312796205
450.8474576271186, 35.805687203791464
456.77966101694915, 34.85781990521326
461.864406779661, 34.00473933649289
468.64406779661016, 33.05687203791469
476.271186440678, 32.29857819905213
481.35593220338984, 31.255924170616108
486.4406779661017, 30.30805687203791
494.06779661016947, 29.170616113744074
500, 28.412322274881515
505.08474576271186, 27.274881516587676
511.0169491525424, 26.516587677725116
516.9491525423729, 25.568720379146917
523.728813559322, 24.81042654028436
533.8983050847457, 24.052132701421797
544.0677966101695, 22.81990521327014
550.8474576271186, 22.251184834123222
559.3220338983051, 21.208530805687204
567.7966101694915, 20.355450236966824
577.1186440677966, 19.502369668246445
588.1355932203389, 18.649289099526065
599.1525423728813, 17.8909952606635
610.1694915254236, 17.22748815165877
625.4237288135593, 16.090047393364927
638.1355932203389, 15.33175355450237
649.1525423728813, 14.383886255924168
664.4067796610169, 13.246445497630326
670.3389830508474, 12.677725118483409
674.5762711864406, 12.393364928909953
687.2881355932203, 11.540284360189567
659.3220338983051, 14.00473933649289
716.1016949152543, 10.213270142180086
700, 11.066350710900473
727.9661016949152, 9.644549763033169
738.1355932203389, 8.981042654028435
748.3050847457628, 8.60189573459715
